"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x89114709","x1149414942992490496",2019-07-11 20:27:32,"nclgba","Our final #NCLGBA19 sponsor recognition goes out to legislative committee sponsors VC3 Information Technology and @Public_Input, and non-registration sponsors @Edifice_inc and @UNCWMPA. Thank you so much for your support! https://t.co/Tl2mVoqAfM","Twitter for iPhone",221,,,,FALSE,FALSE,4,2,,,"NCLGBA19",,,,,"http://pbs.twimg.com/tweet_video_thumb/D_OKy5jXkAA_uYd.jpg","https://t.co/Tl2mVoqAfM","https://twitter.com/nclgba/status/1149414942992490496/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D_OKy5jXkAA_uYd.jpg","https://t.co/Tl2mVoqAfM","https://twitter.com/nclgba/status/1149414942992490496/photo/1",,"x852172373621170176 x488708372 x36566386","Public_Input Edifice_inc UNCWMPA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149414942992490496","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149412174856630272",2019-07-11 20:16:32,"nclgba","Let the sponsor shout outs continue! We’re excited to have representatives from legislative committee sponsors @Fountainworks, MGT Consulting Group, @markiiieb, @InvestDavenport, and @ADW_Architects in attendance at #NCLGBA19. Welcome and thank you for your support! https://t.co/JkQFelGPGX","Twitter for iPhone",266,,,,FALSE,FALSE,6,2,,,"NCLGBA19",,,,,"http://pbs.twimg.com/tweet_video_thumb/D_OIRO1WsAAXPX_.jpg","https://t.co/JkQFelGPGX","https://twitter.com/nclgba/status/1149412174856630272/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/D_OIRO1WsAAXPX_.jpg","https://t.co/JkQFelGPGX","https://twitter.com/nclgba/status/1149412174856630272/photo/1",,"x1280827754 x972189074906910721 x2188573201 x1128711744","Fountainworks markiiieb InvestDavenport ADW_Architects","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149412174856630272","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149323364235960321",2019-07-11 14:23:38,"nclgba","In this #NCLGBA19 session we’re picking random magazine cutouts that can represent strategic planning / culture - I think I found two pretty solid picks here @nclgba #localgov https://t.co/FxBPy4G5b7","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,"NCLGBA19",,,,,,,,,,,,,"x1379631529","PatMadej","en",,,,,,,,,,,,,,,,"x1149323122304307206","In this #NCLGBA19 session we’re picking random magazine cutouts that can represent strategic planning / culture - I think I found two pretty solid picks here @nclgba #localgov https://t.co/FxBPy4G5b7",2019-07-11 14:22:40,"Twitter for iPhone",5,1,"x1379631529","PatMadej","Pat Madej",215,332,511,"Durham, NC","Alum of @BinghamtonU and @UNCMPA, Local Gov Budget Guy",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149323364235960321","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149408443637411843",2019-07-11 20:01:42,"nclgba","Thursday’s final concurrent sessions explore Participatory Budgeting in @CityofDurhamNC, Non-profit Funding in @MeckCounty, and the Evolving Role of Budget. #nclgba19 https://t.co/DH4pW0Tq5V","Twitter for iPhone",166,,,,FALSE,FALSE,3,0,,,"nclgba19",,,,,"http://pbs.twimg.com/media/D_OE4i7XsAAHsz6.jpg","https://t.co/DH4pW0Tq5V","https://twitter.com/nclgba/status/1149408443637411843/photo/1","photo","http://pbs.twimg.com/media/D_OE4i7XsAAHsz6.jpg http://pbs.twimg.com/media/D_OE4i7WkAMAFue.jpg http://pbs.twimg.com/media/D_OE4i9XYAAEfUf.jpg","https://t.co/DH4pW0Tq5V https://t.co/DH4pW0Tq5V https://t.co/DH4pW0Tq5V","https://twitter.com/nclgba/status/1149408443637411843/photo/1 https://twitter.com/nclgba/status/1149408443637411843/photo/1 https://twitter.com/nclgba/status/1149408443637411843/photo/1",,"x545202357 x20164131","CityofDurhamNC MeckCounty","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149408443637411843","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149353186286821376",2019-07-11 16:22:08,"nclgba","Many thanks to our two final governor’s commission sponsors @ThePerformaGroup and @enterprise Fleet Services. Happy you’re here and thanks for your support! #NCLGBA19 https://t.co/n4UqwdWJwc","Twitter for iPhone",166,,,,FALSE,FALSE,5,2,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_NSoEyXUAA0ND-.jpg","https://t.co/n4UqwdWJwc","https://twitter.com/nclgba/status/1149353186286821376/photo/1","photo","http://pbs.twimg.com/media/D_NSoEyXUAA0ND-.jpg http://pbs.twimg.com/media/D_NSoE0X4AI3_I9.jpg","https://t.co/n4UqwdWJwc https://t.co/n4UqwdWJwc","https://twitter.com/nclgba/status/1149353186286821376/photo/1 https://twitter.com/nclgba/status/1149353186286821376/photo/1",,"x1900686864","Enterprise","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149353186286821376","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149405867453890560",2019-07-11 19:51:28,"nclgba","Take aways from table discussions about what makes meaningful recognition: Coming from an unexpected source; Tailored to the individual; Genuine; Specific #NCLGBA19","Twitter for iPhone",140,,,,FALSE,TRUE,0,0,,,,,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,"x1149380462827180032","Take aways from table discussions about what makes meaningful recognition: Coming from an unexpected source; Tailored to the individual; Genuine; Specific #NCLGBA19",2019-07-11 18:10:31,"Twitter for iPhone",3,0,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149405867453890560","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149405811845795843",2019-07-11 19:51:15,"nclgba","Morse summarizing positive psychology research: People function at their best when the ratio of positive to negative interactions is 3:1 #NCLGBA19","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,"x1149386641896890368","Morse summarizing positive psychology research: People function at their best when the ratio of positive to negative interactions is 3:1 #NCLGBA19",2019-07-11 18:35:04,"Twitter for iPhone",3,1,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149405811845795843","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149405776592723970",2019-07-11 19:51:06,"nclgba","Be a filler, not a dipper. #NCLGBA19 Great message today from @MorseSOG. https://t.co/uhfLrP5fBs","Twitter for iPhone",111,,,,FALSE,TRUE,0,1,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_NxC6wWwAIzeEn.jpg","https://t.co/uhfLrP5fBs","https://twitter.com/rickrollo/status/1149386642962178048/photo/1","photo","http://pbs.twimg.com/media/D_NxC6wWwAIzeEn.jpg","https://t.co/uhfLrP5fBs","https://twitter.com/rickrollo/status/1149386642962178048/photo/1",,"x1214090737 x1244691036","rickrollo MorseSOG","en",,,,,,,,,,,,,,,,"x1149386642962178048","Be a filler, not a dipper. #NCLGBA19 Great message today from @MorseSOG. https://t.co/uhfLrP5fBs",2019-07-11 18:35:04,"Twitter for Android",5,1,"x1214090737","rickrollo","Ricky Ruvio",236,502,6255,"","Trying to make your day better with tweets about local gov, sports, & personal observations. Tar Heel. @UNC & @UNCMPA alumnus. 2 Corinthians 4:16 gives me hope.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149405776592723970","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149293329420619777",2019-07-11 12:24:17,"nclgba","Our 3rd general session comes from Rebecca Jackson @CityOfFayNC and John Werner @BoardSoftware on creating a high performance culture. #nclgba19 https://t.co/zFP1cur2P7","Twitter for iPhone",144,,,,FALSE,FALSE,3,1,,,"nclgba19",,,,,"http://pbs.twimg.com/media/D_McMLkWkAA0l9x.jpg","https://t.co/zFP1cur2P7","https://twitter.com/nclgba/status/1149293329420619777/photo/1","photo","http://pbs.twimg.com/media/D_McMLkWkAA0l9x.jpg","https://t.co/zFP1cur2P7","https://twitter.com/nclgba/status/1149293329420619777/photo/1",,"x317105356 x156706049","CityOfFayNC BoardSoftware","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149293329420619777","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149292610349076483",2019-07-11 12:21:25,"nclgba","#nclgba19 https://t.co/nEvSrJuO5H","Twitter for iPhone",9,,,,TRUE,FALSE,6,0,,,"nclgba19",,"twitter.com/nclgba/status/…","https://t.co/nEvSrJuO5H","https://twitter.com/nclgba/status/1149291997229920257",,,,,,,,,,,"und","x1149291997229920257","We want to recognize our wonderful sponsors! Throughout the day today, we’ll be highlighting them here. First up is our presenting title sponsor @BoardSoftware Thank you for being here and supporting our work! https://t.co/vXFSTA7Byz",2019-07-11 12:18:59,"Twitter for iPhone",4,0,"x89114709","nclgba","NC Local Govt Budget",401,168,1683,"North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149292610349076483","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149013713019707393",2019-07-10 17:53:11,"nclgba","@CallunaAilish Financial resiliency for #LocalGov includes having policies in place to allow fema reimbursement, understanding different sources of recovery funds, and having a plan in place before disaster to access, track, and utilize. #nclgba19","Twitter for iPhone",232,"x1149010787433877504","x387798015","CallunaAilish",FALSE,FALSE,1,1,,,"LocalGov nclgba19",,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149013713019707393","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149325120562958336",2019-07-11 14:30:36,"nclgba","There are still a few slots left for the ELGL NCLGBA Supper Club networker tonight at 7:00pm at Steam Restaurant. Come by the Oracle table, sign up, and don’t forget your Dance Bot. #NCLGBA19 #ELGL https://t.co/MOAeQ476ei","Twitter for iPhone",139,,,,FALSE,TRUE,0,3,,,,,,,,,,,,,,,,"x32420721","Greg_James_","en",,,,,,,,,,,,,,,,"x1149288142333186054","There are still a few slots left for the ELGL NCLGBA Supper Club networker tonight at 7:00pm at Steam Restaurant. Come by the Oracle table, sign up, and don’t forget your Dance Bot. #NCLGBA19 #ELGL https://t.co/MOAeQ476ei",2019-07-11 12:03:40,"Twitter for iPad",3,3,"x32420721","Greg_James_","Greg James",366,52,1981,"Apex, NC","Serving local and state governments in finding new ways to manage capacity, accelerate service provision, engage the community, and feel accomplished at work.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149325120562958336","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149373348889206784",2019-07-11 17:42:15,"nclgba","We also want to celebrate and congratulate our scholarship winners Ross Hatton, student from @UNCMPA and Lauren Stepp, student at @WCU. Excited you’re here! #NCLGBA19 https://t.co/omLNUm5g20","Twitter for iPhone",166,,,,FALSE,FALSE,7,1,,,"NCLGBA19",,,,,"http://pbs.twimg.com/media/D_Nk9xsXsAAXmuJ.jpg","https://t.co/omLNUm5g20","https://twitter.com/nclgba/status/1149373348889206784/photo/1","photo","http://pbs.twimg.com/media/D_Nk9xsXsAAXmuJ.jpg http://pbs.twimg.com/media/D_Nk9xuWwAE3Qxk.jpg","https://t.co/omLNUm5g20 https://t.co/omLNUm5g20","https://twitter.com/nclgba/status/1149373348889206784/photo/1 https://twitter.com/nclgba/status/1149373348889206784/photo/1",,"x426017045 x16349298","UNCMPA WCU","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149373348889206784","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
"x89114709","x1149323540719648769",2019-07-11 14:24:20,"nclgba","Pahle: Understanding your organization’s culture is a critical first step to implementing a strategic plan. #NCLGBA19","Twitter for iPhone",136,,,,FALSE,TRUE,0,1,,,"NCLGBA19",,,,,,,,,,,,,"x387798015","CallunaAilish","en",,,,,,,,,,,,,,,,"x1149320680523128833","Pahle: Understanding your organization’s culture is a critical first step to implementing a strategic plan. #NCLGBA19",2019-07-11 14:12:58,"Twitter for iPhone",6,1,"x387798015","CallunaAilish","Heather Curry",279,497,3362,"Winston-Salem, NC","Passionate about education, #localgov, and social policy. 🎓: Coe College and UNC MPA. #joyouslylive #bettertogether Pronouns: she/her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/nclgba/status/1149323540719648769","NC Local Govt Budget","North Carolina","Professional org for local govt budget professionals in NC. Promoting the budgeting profession through education, networking, advocacy.","http://t.co/kpPMhQ2isA",FALSE,401,168,7,1683,530,2009-11-11 05:20:59,FALSE,"http://t.co/kpPMhQ2isA","http://www.nclgba.org",,,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/738109196269424642/ntPPCcNg_normal.jpg"
